"FunctionId","Kind","Function","Active","ReviewStatus","StaticReview","AutomatedBehavior","RenderCoverage","ObservedInteraction","SourceReference","CurrentEvidence","AssignedEvidenceLayers","RemainingVerification","DeferredReason"
"route:settings","Workspace route","Settings","True","RENDER_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","RENDER_PASS; verification/review-2026-09-11/after-render.log; 960x600,1366x768,1920x1080; 96-DPI offscreen; no OS scaling or full interaction claim","NOT_RUN","src/Etp.Reporting.Desktop/Shell/Navigation/WorkspaceModuleOwnershipRegistry.cs; src/Etp.Reporting.Desktop/Shell/Navigation/ShellNavigationService.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification; after/140 renders refreshed after final date-width fix; release-build.log 615 PASS","ui-all-workspaces; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"route:admin---settings","Workspace route","Admin / Settings","True","RENDER_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","RENDER_PASS; verification/review-2026-09-11/after-render.log; 960x600,1366x768,1920x1080; 96-DPI offscreen; no OS scaling or full interaction claim","NOT_RUN","src/Etp.Reporting.Desktop/Shell/Navigation/WorkspaceModuleOwnershipRegistry.cs; src/Etp.Reporting.Desktop/Shell/Navigation/ShellNavigationService.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification; after/140 renders refreshed after final date-width fix; release-build.log 615 PASS","ui-all-workspaces; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"import:R025","Import profile","R025","True","AUTOMATED_BEHAVIOR_LIMITED","INVENTORY_ONLY","SYNTHETIC_PREFLIGHT_AND_LIVE_IMPORT_PASS; verification/review-2026-09-11/verified/fixture-evidence.json; verified/logs/03-offline-import.log; verified/logs/10-live-sql.log","NOT_RUN_CURRENT_SOURCE","NOT_RUN","tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","synthetic-fixture-preflight; offline-import-smoke; live-sql-import","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"import:R022","Import profile","R022","True","AUTOMATED_BEHAVIOR_LIMITED","INVENTORY_ONLY","SYNTHETIC_PREFLIGHT_AND_LIVE_IMPORT_PASS; verification/review-2026-09-11/verified/fixture-evidence.json; verified/logs/03-offline-import.log; verified/logs/10-live-sql.log","NOT_RUN_CURRENT_SOURCE","NOT_RUN","tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","synthetic-fixture-preflight; offline-import-smoke; live-sql-import","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"import:R013","Import profile","R013","True","AUTOMATED_BEHAVIOR_LIMITED","INVENTORY_ONLY","SYNTHETIC_PREFLIGHT_AND_LIVE_IMPORT_PASS; verification/review-2026-09-11/verified/fixture-evidence.json; verified/logs/03-offline-import.log; verified/logs/10-live-sql.log","NOT_RUN_CURRENT_SOURCE","NOT_RUN","tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","synthetic-fixture-preflight; offline-import-smoke; live-sql-import","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"import:R003","Import profile","R003","True","AUTOMATED_BEHAVIOR_LIMITED","INVENTORY_ONLY","SYNTHETIC_PREFLIGHT_AND_LIVE_IMPORT_PASS; verification/review-2026-09-11/verified/fixture-evidence.json; verified/logs/03-offline-import.log; verified/logs/10-live-sql.log","NOT_RUN_CURRENT_SOURCE","NOT_RUN","tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","synthetic-fixture-preflight; offline-import-smoke; live-sql-import","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"import:STOCK_LEDGER","Import profile","STOCK_LEDGER","True","AUTOMATED_BEHAVIOR_LIMITED","INVENTORY_ONLY","SYNTHETIC_PREFLIGHT_AND_LIVE_IMPORT_PASS; verification/review-2026-09-11/verified/fixture-evidence.json; verified/logs/03-offline-import.log; verified/logs/10-live-sql.log","NOT_RUN_CURRENT_SOURCE","NOT_RUN","tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","synthetic-fixture-preflight; offline-import-smoke; live-sql-import","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"import:CLOSING_STOCK","Import profile","CLOSING_STOCK","True","AUTOMATED_BEHAVIOR_LIMITED","INVENTORY_ONLY","SYNTHETIC_PREFLIGHT_AND_LIVE_IMPORT_PASS; verification/review-2026-09-11/verified/fixture-evidence.json; verified/logs/03-offline-import.log; verified/logs/10-live-sql.log","NOT_RUN_CURRENT_SOURCE","NOT_RUN","tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","synthetic-fixture-preflight; offline-import-smoke; live-sql-import","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"startup:interactive","Startup mode","Interactive","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/Composition/DesktopStartupCoordinator.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"startup:initializedatabase","Startup mode","InitializeDatabase","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/Composition/DesktopStartupCoordinator.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-bootstrap; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"startup:automationonce","Startup mode","AutomationOnce","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/Composition/DesktopStartupCoordinator.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-automation; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:iaccesssessionquery:loadcurrentasync","Application operation","IAccessSessionQuery.LoadCurrentAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Access/AccessSession.cs:24","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-operations; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:iaccountingservice:approveasync","Application operation","IAccountingService.ApproveAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Accounting/AccountingContracts.cs:102","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; dotnet-tests; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:iaccountingservice:approvemappingasync","Application operation","IAccountingService.ApproveMappingAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Accounting/AccountingContracts.cs:102","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; dotnet-tests; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:iaccountingservice:exportasync","Application operation","IAccountingService.ExportAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Accounting/AccountingContracts.cs:102","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; dotnet-tests; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:iaccountingservice:loadapprovedmappingsasync","Application operation","IAccountingService.LoadApprovedMappingsAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Accounting/AccountingContracts.cs:102","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; dotnet-tests; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:iaccountingservice:loadbatchesasync","Application operation","IAccountingService.LoadBatchesAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Accounting/AccountingContracts.cs:102","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; dotnet-tests; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:iaccountingservice:loadentriesasync","Application operation","IAccountingService.LoadEntriesAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Accounting/AccountingContracts.cs:102","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; dotnet-tests; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:iaccountingservice:loadsourceasync","Application operation","IAccountingService.LoadSourceAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Accounting/AccountingContracts.cs:102","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; dotnet-tests; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
